id,airbnb_property_id,homeaway_property_id,m_homeaway_property_id,title,room_type,property_type,adr,occ,revenue,reviews,rating,bedrooms,accommodates,bathrooms,latitude,longitude,days_available,img_cover,regions
8338262,20686304,,,"Entire walk-in basement, 3.5 mi Downtown, 6 mi UVA",Private room,Home,66.84314,permission_denied,permission_denied,28,9.5,1,6,1.0,38.07013,-78.46831,61,https://a0.muscache.com/im/pictures/6306b652-1000-4efc-aa2b-2e4c458d69c8.jpg?aki_policy=x_large,[21394]
8404217,22815865,,,Very Zen Studio,Entire home/apt,Guesthouse,146.04926,permission_denied,permission_denied,130,9.9,0,2,1.0,38.02509,-78.47825,332,https://a0.muscache.com/im/pictures/91079f5c-d97a-4b50-b3b4-4b7c09411900.jpg?aki_policy=x_large,[21398]
8404233,21658945,,,Luxurious Posh Downtown Condo,Entire home/apt,Condo,736.7962,permission_denied,permission_denied,105,9.9,3,7,4.0,38.03112,-78.48296,365,https://a0.muscache.com/im/pictures/fde77471-1420-4fe6-80c6-b18310ff11a4.jpg?aki_policy=x_large,[21398]
8404273,22881264,,,"Private, Spacious 2 BDRM- 1 Mi from Downtown Mall!",Entire home/apt,Guest suite,155.67717,permission_denied,permission_denied,222,9.9,2,5,1.0,38.01689,-78.49226,302,https://a0.muscache.com/im/pictures/miso/Hosting-22881264/original/6227c27b-adbd-43bf-b414-d9cd244ed090.jpeg?aki_policy=x_large,[21398]
8439175,22856658,,,Hardpan Cottage,Entire home/apt,Guesthouse,137.36217,permission_denied,permission_denied,312,9.8,1,4,1.0,38.05985,-78.59682,281,https://a0.muscache.com/im/pictures/b2a8ce43-1b5a-4df8-b7b4-a2c9abefd38b.jpg?aki_policy=x_large,[21394]
8557110,23004014,,,BELMONT DESIGNER APARTMENT- CVILLE CHARM,Entire home/apt,Rental unit,137.50604,permission_denied,permission_denied,387,9.8,1,4,1.0,38.02406,-78.47431,305,https://a0.muscache.com/im/pictures/bdf37206-77ed-4abc-98ce-5562e69b87a0.jpg?aki_policy=x_large,[21398]
8600660,23257938,,,Great 3 BR home near UVA and Downtown!,Entire home/apt,Townhouse,560.60974,permission_denied,permission_denied,7,9.7,3,5,2.5,38.05436,-78.4547,101,https://a0.muscache.com/im/pictures/be136703-374c-4bc5-a9f3-45c0a8d69b9f.jpg?aki_policy=x_large,[21394]
8618254,23271179,,1310401,Green Ivy | Private Parking Space | Fast WiFi,Entire home/apt,Rental unit,123.50323,permission_denied,permission_denied,345,9.6,1,2,1.0,38.02472,-78.47437,362,https://a0.muscache.com/im/pictures/miso/Hosting-23271179/original/9eef26d4-eb40-4ba8-8fde-8281c8013678.jpeg?aki_policy=x_large,[21398]
8670268,23336579,,,“Yellow Cottage” 10 min walk to UVA graduation!,Entire home/apt,Cottage,260.1111,permission_denied,permission_denied,31,10.0,1,2,1.0,38.02857,-78.50516,54,https://a0.muscache.com/im/pictures/d23af015-db54-4428-a5da-ee05443492f9.jpg?aki_policy=x_large,[21399]
8823054,23693768,,,Family-friendly 3BR on quiet street in Belmont,Entire home/apt,Home,398.4271,permission_denied,permission_denied,19,9.8,3,9,2.0,38.01563,-78.48098,30,https://a0.muscache.com/im/pictures/538c1a1c-63df-48cb-ad9e-f2f82f99e873.jpg?aki_policy=x_large,[21398]
8865670,23698746,,,Charming Downtown Living at its Best!,Entire home/apt,Home,206.84506,permission_denied,permission_denied,206,9.7,2,5,1.0,38.02977,-78.46615,154,https://a0.muscache.com/im/pictures/9c0e1b36-dde1-44c8-bedb-25474cc24292.jpg?aki_policy=x_large,[21398]
8905474,23542836,,,Spacious Victorian Suite on the Rivanna Trail,Entire home/apt,Home,101.77859,permission_denied,permission_denied,162,10.0,1,2,1.0,38.05674,-78.46484,88,https://a0.muscache.com/im/pictures/d74edf15-cad7-435a-ac23-c2ef91f4096d.jpg?aki_policy=x_large,[21394]
9036225,24076293,,,"Serene and spacious home, <1 mile walk to UVA lawn",Entire home/apt,Home,2715.7144,permission_denied,permission_denied,11,10.0,5,9,5.0,38.04751,-78.50168,332,https://a0.muscache.com/im/pictures/abaef172-fb57-40a2-af09-081a0ec39863.jpg?aki_policy=x_large,[21399]
9080420,21397554,,,Unwind in Style at Charlottesville Cottage Extraordinaire,Entire home/apt,Guesthouse,216.4759,permission_denied,permission_denied,57,10.0,1,2,1.0,38.0609,-78.61469,252,"https://a0.muscache.com/4ea/air/v2/pictures/1b84705a-968c-4771-8def-4d11786033d1.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",[21399]
9116646,24259394,,,The Hideaway in Downtown Charlottesville,Entire home/apt,Home,166.82568,permission_denied,permission_denied,191,9.7,0,4,1.0,38.02977,-78.46615,124,https://a0.muscache.com/im/pictures/0e13a303-d77b-497a-8497-bc45d78e2aef.jpg?aki_policy=x_large,[21398]
9121034,24230761,,,"Clean modern suite—private, near UVA & downtown",Entire home/apt,Guest suite,141.27213,permission_denied,permission_denied,131,10.0,1,4,1.0,38.01052,-78.49616,309,https://a0.muscache.com/im/pictures/e7c01a9a-ede2-4184-b388-24eb0bf49b39.jpg?aki_policy=x_large,[21398]
9166632,24378392,,1322818,The Caboose at C''Ville Cottage,Entire home/apt,Home,156.88235,permission_denied,permission_denied,22,9.9,2,3,1.0,38.0232,-78.52074,22,https://a0.muscache.com/im/pictures/ed543a79-0007-4d7c-9154-01d11d41440f.jpg?aki_policy=x_large,[21399]
9227124,24443513,,,Bailey’s Retreat Chalet,Entire home/apt,Chalet,289.63367,permission_denied,permission_denied,248,9.7,3,6,2.0,38.08048,-78.61687,365,https://a0.muscache.com/im/pictures/81deaa86-0961-4064-98f8-3387987fada9.jpg?aki_policy=x_large,[21394]
9255413,24532721,,,Historic Belmont House downtown - Queen Bedroom 2,Private room,Home,145.1087,permission_denied,permission_denied,29,9.8,1,2,1.0,38.02586,-78.47874,154,https://a0.muscache.com/im/pictures/miso/Hosting-24532721/original/e76c9ed3-ef94-4e30-b76a-c510c6fb4e87.jpeg?aki_policy=x_large,[21398]
9307825,24696602,,,2 Bedroom by UVA & Downtown Park & Mountain View,Entire home/apt,Condo,124.864716,permission_denied,permission_denied,76,9.7,2,2,1.0,38.01259,-78.51828,181,https://a0.muscache.com/im/pictures/56e73f91-4f8f-400c-bc38-8b33f3c0597e.jpg?aki_policy=x_large,[21399]
9311149,24651684,,1336289,Stay at Knight''s Gambit Vineyard,Entire home/apt,Home,633.5202,permission_denied,permission_denied,83,9.9,4,8,2.0,38.09364,-78.61976,343,https://a0.muscache.com/im/pictures/bc26500a-2405-40e7-a3d1-a3b43013c8e4.jpg?aki_policy=x_large,[21394]
9335708,24736213,,,Renovated Basement unit with private entrance,Entire home/apt,Home,94.0,permission_denied,permission_denied,23,9.2,1,2,1.0,38.0601,-78.46607,32,https://a0.muscache.com/im/pictures/8062e209-a119-47e4-bb83-e75517e7c078.jpg?aki_policy=x_large,[21394]
9352579,24371386,,,"Close to UVA, walk to restaurants, free trolley",Entire home/apt,Guest suite,302.34277,permission_denied,permission_denied,98,9.9,2,6,1.0,38.02733,-78.51837,262,https://a0.muscache.com/im/pictures/8312f763-ed4f-4ce8-89f0-f11fe4437fd3.jpg?aki_policy=x_large,[21399]
9356039,24473783,,,The Garden House,Entire home/apt,Rental unit,218.87805,permission_denied,permission_denied,39,10.0,1,4,1.0,38.08764,-78.4473,115,https://a0.muscache.com/im/pictures/c8ce7225-f7b9-4554-9c00-20352a1e3b3b.jpg?aki_policy=x_large,[21394]
9377301,24745746,,1335195,Honey House—loft-style guesthouse near UVA,Entire home/apt,Guesthouse,227.82722,permission_denied,permission_denied,83,10.0,1,2,1.0,38.011,-78.54226,316,https://a0.muscache.com/im/pictures/63da9582-c23c-4537-b01f-dc6be55a3431.jpg?aki_policy=x_large,[21399]
9397878,23918430,,,Riverside Hideaway: spacious garden level studio,Private room,Townhouse,75.67391,permission_denied,permission_denied,276,9.9,1,3,1.0,38.02596,-78.45401,246,https://a0.muscache.com/im/pictures/ac5c8a04-c579-4336-ad7a-bd8b98bcd61f.jpg?aki_policy=x_large,[21398]
9398736,24892105,,,"CDC clean, 2BR, C''ville, min 1 mon stay. 6 mi UVA.",Entire home/apt,Guesthouse,93.09091,permission_denied,permission_denied,37,9.9,2,4,1.0,38.05361,-78.42484,47,https://a0.muscache.com/im/pictures/d7226329-8270-4c32-9a7b-755f31dc55ed.jpg?aki_policy=x_large,[21403]
9469386,24963206,,,"Great house, great location! Dogs welcome :)",Private room,Townhouse,116.33277,permission_denied,permission_denied,50,9.6,1,4,1.0,38.01762,-78.49322,265,https://a0.muscache.com/im/pictures/c06bbcb1-1d5a-4330-a298-67cc1290008e.jpg?aki_policy=x_large,[21398]
9483871,25031828,,1269877,"Woolen Mills Cottage- 2 Beds, 1 Bath, Full Kitchen",Entire home/apt,Cottage,170.22693,permission_denied,permission_denied,225,9.8,2,4,1.0,38.0266,-78.46464,335,https://a0.muscache.com/im/pictures/2e1e213a-c053-4610-8c39-96277a857a19.jpg?aki_policy=x_large,[21398]
9489934,25050433,,,Downtown Apartment,Entire home/apt,Rental unit,128.81528,permission_denied,permission_denied,57,9.8,1,4,1.0,38.02483,-78.48751,28,https://a0.muscache.com/im/pictures/6289a492-ab55-440f-a4dd-6ff8988d8f57.jpg?aki_policy=x_large,[21398]
9608275,18136875,,,"Downtown Charlottesville, Lovely 5 Bedroom Home",Entire home/apt,Home,773.4286,permission_denied,permission_denied,2,10.0,5,9,4.5,38.02633,-78.47612,7,https://a0.muscache.com/im/pictures/243e07b8-38d3-4b7a-ae3e-ebf5ae88aa7f.jpg?aki_policy=x_large,[21398]
9699507,25204022,,,Central Charlottesville Living in a Well-Appointed Home,Entire home/apt,Home,1086.8385,permission_denied,permission_denied,32,10.0,4,8,3.0,38.04439,-78.4867,309,"https://a0.muscache.com/4ea/air/v2/pictures/00c66991-a89b-4ef4-9e86-11b3d9bfec6f.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",[21399]
9726047,25802228,,631855,HighGround on Hinton,Entire home/apt,Cottage,269.8731,permission_denied,permission_denied,159,9.9,2,6,1.0,38.02646,-78.47601,328,https://a0.muscache.com/im/pictures/9a53cff5-2e17-4dbe-acdf-63f45a6a5b38.jpg?aki_policy=x_large,[21398]
9726250,25628663,,,City Home in Belmont with Nature All Around,Entire home/apt,Home,118.71066,permission_denied,permission_denied,84,9.9,1,2,1.0,38.01971,-78.48624,237,https://a0.muscache.com/im/pictures/6f0f6562-7cf8-4ab3-95ef-259d14a0c3d2.jpg?aki_policy=x_large,[21398]
9815026,25717437,,2540955,"Belmont Classic/Modern Reno, Walkable",Entire home/apt,Home,675.84326,permission_denied,permission_denied,90,9.9,4,8,2.0,38.02478,-78.48053,325,https://a0.muscache.com/im/pictures/a4529a09-7e6d-44c2-879a-f6cda9a5580a.jpg?aki_policy=x_large,[21398]
9951133,26323162,,,Explore Nature Trails Near an Airy and Updated House,Entire home/apt,Home,368.67285,permission_denied,permission_denied,41,9.8,2,6,2.5,38.04519,-78.45976,27,"https://a0.muscache.com/4ea/air/v2/pictures/7b13b9b8-f05e-4b23-844b-0592383bb551.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",[21394]
9951145,26303876,,,Comfortable Suite in Quiet Mid-Century Modern Home,Private room,Home,98.40909,permission_denied,permission_denied,229,9.9,1,3,1.0,38.0457,-78.46073,22,https://a0.muscache.com/im/pictures/c444ff5d-92e8-405e-8733-c789d93aee71.jpg?aki_policy=x_large,[21394]
9990934,24451050,,,West Wing,Entire home/apt,Home,146.04622,permission_denied,permission_denied,181,9.9,2,4,2.0,38.02643,-78.47407,311,https://a0.muscache.com/im/pictures/5ceae089-97ba-4cda-8b65-d037e6b9bf37.jpg?aki_policy=x_large,[21398]
9993613,24653667,,,"Beautiful home in C""ville, walking distance to UVA",Entire home/apt,Home,3638.0952,permission_denied,permission_denied,1,10.0,5,10,5.0,38.04485,-78.49523,176,https://a0.muscache.com/im/pictures/dc77717e-1ca4-4074-ae24-57343652f7a0.jpg?aki_policy=x_large,[21399]
10045305,26280969,,,Moorman’s River Retreat,Entire home/apt,Guest suite,97.095024,permission_denied,permission_denied,144,9.9,1,3,1.0,38.11903,-78.6473,360,https://a0.muscache.com/im/pictures/874ff29e-655f-4789-847d-c0f71d6c7a87.jpg?aki_policy=x_large,[21394]
10103967,24079724,,,Oakhurst Inn: Boutique hotel at UVA with Queen Bed,Private room,Room in boutique hotel,285.7647,permission_denied,permission_denied,39,9.7,1,2,1.0,38.03189,-78.50687,278,https://a0.muscache.com/im/pictures/c22e3c4a-9ed1-48cd-b36a-47b7e919caf2.jpg?aki_policy=x_large,[21399]
10157206,26560609,,7388330ha,"Corner House | Stylish Belmont Home, Walk to Downtown Mall",Entire home/apt,Home,376.70694,permission_denied,permission_denied,117,9.7,3,6,1.5,38.02787,-78.47387,303,https://a0.muscache.com/im/pictures/59f4bc1a-9a50-4066-b426-2cfe9f2d1ebe.jpg?aki_policy=x_large,[21398]
10216573,26712751,,,"Art-filled, cozy home close to UVA/downtown",Entire home/apt,Home,197.14285,permission_denied,permission_denied,9,9.1,3,5,1.0,38.04586,-78.48917,32,https://a0.muscache.com/im/pictures/d128969a-f5b3-4357-9245-634f3de2b90e.jpg?aki_policy=x_large,[21399]
10328934,26948827,,1399878,"Westview Haus- walking distance to UVA, dining",Entire home/apt,Home,925.256,permission_denied,permission_denied,51,10.0,3,6,3.5,38.05049,-78.50084,363,https://a0.muscache.com/im/pictures/85c9c832-8990-4432-8e64-96d26e61f8e5.jpg?aki_policy=x_large,[21399]
10374447,27077745,,,"Group Lodge for 8, Proceeds to Camp Holiday Trails",Entire home/apt,Cabin,237.54979,permission_denied,permission_denied,58,9.6,2,8,2.0,38.02514,-78.55405,255,https://a0.muscache.com/im/pictures/e1a37222-baf2-4536-87dd-3798370cdf18.jpg?aki_policy=x_large,[21399]
10374451,24353854,,,"Family Lodge for 6,Proceeds to Camp Holiday Trails",Entire home/apt,Cabin,233.0433,permission_denied,permission_denied,44,9.6,2,7,2.0,38.02485,-78.55505,268,https://a0.muscache.com/im/pictures/2b4b84ae-38af-4521-966b-b87d6c459dde.jpg?aki_policy=x_large,[21399]
10409859,27110175,,,The Burrow (Bring Own Wands),Entire home/apt,Home,548.6898,permission_denied,permission_denied,27,9.6,5,6,2.0,38.04309,-78.4574,231,https://a0.muscache.com/im/pictures/4dfec530-6e03-4f2f-ba28-edff1d83bedd.jpg?aki_policy=x_large,[21394]
10470548,19840754,,,"City convenience, cozy privacy",Private room,Home,101.84146,permission_denied,permission_denied,136,9.8,1,6,1.0,38.06004,-78.48499,280,https://a0.muscache.com/im/pictures/e71cbb6c-c855-43ab-968b-3aff80fa75c9.jpg?aki_policy=x_large,[21394]
10548433,27427552,,,Cozy Fifeville apartment - walk everywhere!,Entire home/apt,Guest suite,200.74028,permission_denied,permission_denied,132,9.7,2,9,2.0,38.03044,-78.4894,364,https://a0.muscache.com/im/pictures/b9ae14f4-5f94-4c99-9e45-756e4090fb83.jpg?aki_policy=x_large,[21399]
10618590,27612077,,,Charlottesville Guest Suite With Private Entrance,Entire home/apt,Guest suite,126.01,permission_denied,permission_denied,374,9.6,0,2,1.0,38.041904,-78.463364,224,https://a0.muscache.com/im/pictures/miso/Hosting-27612077/original/d5a9cf0b-0bf1-4aae-bd35-b0467a369de6.jpeg?aki_policy=x_large,[21394]
10622686,27576154,,,"Net Zero, Guilt Free Living! 1 mile from DT",Entire home/apt,Guest suite,233.62445,permission_denied,permission_denied,217,9.7,2,4,1.0,38.01991,-78.47038,354,https://a0.muscache.com/im/pictures/8eb8ce3a-8251-4ad4-89f4-0fb7283db060.jpg?aki_policy=x_large,[21398]
10655215,27719797,,,100% Solar Home! Guilt Free Living 1 mile from DT,Entire home/apt,Bungalow,237.45387,permission_denied,permission_denied,225,9.7,2,4,1.0,38.01991,-78.47038,352,https://a0.muscache.com/im/pictures/18466732-d8e2-496e-84db-3339f5e01d20.jpg?aki_policy=x_large,[21398]
10664795,25490916,,,4 BR Home in Downtown Charlottesville,Entire home/apt,Home,778.9474,permission_denied,permission_denied,7,9.4,4,10,2.0,38.04306,-78.46419,21,https://a0.muscache.com/im/pictures/3df41461-5927-4b55-8fd3-934f9bb7b2b4.jpg?aki_policy=x_large,[21394]
10707111,27820944,,,The Empty Nest,Entire home/apt,Home,549.7938,permission_denied,permission_denied,19,10.0,4,7,2.5,38.00947,-78.49406,190,https://a0.muscache.com/im/pictures/e6710652-8cc5-4700-9643-0fde2fb7ea21.jpg?aki_policy=x_large,[21398]
10738007,11645957,,,Preston Perch Cottage,Entire home/apt,Guesthouse,121.541664,permission_denied,permission_denied,60,9.7,1,2,1.0,38.041904,-78.49791,81,https://a0.muscache.com/im/pictures/3522260c-b147-45cf-8c74-88da0ba95696.jpg?aki_policy=x_large,[21399]
10820966,28100440,,7388327ha,The Redwood House | Walk to UVA and Scott Stadium,Entire home/apt,Home,578.599,permission_denied,permission_denied,71,9.0,3,8,2.5,38.03085,-78.50877,348,https://a0.muscache.com/im/pictures/0a85976d-3fc1-4191-958d-0b8a0fc0051a.jpg?aki_policy=x_large,[21399]
11093493,27872896,,7361571ha,The Stone Abode,Entire home/apt,Condo,168.75,permission_denied,permission_denied,27,9.7,2,2,1.0,38.06014,-78.5057,26,https://a0.muscache.com/im/pictures/5cfec77c-5c99-4b7a-9010-35747c3f00dd.jpg?aki_policy=x_large,[21394]
11167998,28983335,,,Heart of Charlottesville with local vineyard perks,Entire home/apt,Home,353.99005,permission_denied,permission_denied,45,9.8,2,4,1.0,38.05055,-78.48647,355,https://a0.muscache.com/im/pictures/aadd8708-714c-403c-8944-0c29dabd5d37.jpg?aki_policy=x_large,[21399]
11190544,28856729,,7412235ha,Peaceful and Spacious Woodland Haven Near UVA,Entire home/apt,Home,528.92365,permission_denied,permission_denied,138,9.7,5,9,3.0,38.04627,-78.49883,157,https://a0.muscache.com/im/pictures/8f6cfa3b-ed76-4cc9-8324-365aa7f5b978.jpg?aki_policy=x_large,[21399]
11204446,25909277,,,City Cottage in the Woods,Entire home/apt,Rental unit,133.46736,permission_denied,permission_denied,159,9.6,2,4,2.0,38.02091,-78.5127,304,https://a0.muscache.com/im/pictures/6cca7009-443c-496c-aff0-08e803013d4f.jpg?aki_policy=x_large,[21399]
11204452,29071455,,,Walk to UVa from our Charming Tiny Home,Entire home/apt,Guesthouse,121.39638,permission_denied,permission_denied,216,9.9,0,4,1.0,38.0155,-78.5107,219,https://a0.muscache.com/im/pictures/317e242d-ec6a-4efc-8b00-45899e53c2ec.jpg?aki_policy=x_large,[21399]
11274989,29263972,,,Giallo House | Self Check-in,Entire home/apt,Guest suite,156.44565,permission_denied,permission_denied,445,9.9,2,6,1.0,38.04219,-78.46544,283,https://a0.muscache.com/im/pictures/caff80bc-8dd1-42d9-8ea7-3f3b80202a9e.jpg?aki_policy=x_large,[21394]
11339394,29452766,,,Designer Belmont Apartment! Close to everything!,Entire home/apt,Rental unit,168.18338,permission_denied,permission_denied,300,9.7,1,4,1.0,38.02344,-78.47691,329,https://a0.muscache.com/im/pictures/9f29c379-6946-46f8-b362-ecc6a3bdf356.jpg?aki_policy=x_large,[21398]
11343472,29049195,,,"Tranquil Cottage in C''ville, sleeps 5",Entire home/apt,Guesthouse,195.4381,permission_denied,permission_denied,394,9.9,2,5,1.0,38.09363,-78.37999,292,https://a0.muscache.com/im/pictures/278a2aa8-1047-49bf-8f52-1f2e167f69f1.jpg?aki_policy=x_large,[21403]
11363488,29334145,,4290348ha,Fabulous Rugby Rd Luxury Home-Walk to UVA & MainSt,Entire home/apt,Home,1748.6177,permission_denied,permission_denied,29,9.8,5,10,4.0,38.04293,-78.49869,268,https://a0.muscache.com/im/pictures/7ac200e0-a202-422a-9ad1-17a4a916797f.jpg?aki_policy=x_large,[21399]
11392516,29534332,,9046858ha,Secluded Escape for Family/Friends @ Laurelen,Entire home/apt,Home,683.2346,permission_denied,permission_denied,99,9.9,4,14,3.0,38.11048,-78.40225,347,https://a0.muscache.com/im/pictures/60d3d234-5241-4e2b-b1e9-192b4d21f5ef.jpg?aki_policy=x_large,[21403]
11424594,29482101,,7592508ha,"Historic Rugby Rd Getaway, easy walk to UVA!",Entire home/apt,Guest suite,274.38235,permission_denied,permission_denied,6,9.3,0,2,1.0,38.04499,-78.49804,204,https://a0.muscache.com/im/pictures/8e3e9a8c-195b-469e-8afb-fff9d93513c5.jpg?aki_policy=x_large,[21399]
11427843,29737275,,,Minimalist Beautiful Downtown Private Apartment,Entire home/apt,Rental unit,90.126,permission_denied,permission_denied,474,9.7,1,2,1.0,38.02199,-78.48334,261,https://a0.muscache.com/im/pictures/5dd50be0-feec-45dd-ae38-aef03426f4d8.jpg?aki_policy=x_large,[21398]
11520416,29688285,,,Private Apartment Near Downtown,Entire home/apt,Rental unit,144.34782,permission_denied,permission_denied,8,10.0,1,2,1.0,38.04017,-78.47131,98,https://a0.muscache.com/im/pictures/a45d8115-d1e1-437e-9bc7-52aba53b54ac.jpg?aki_policy=x_large,[21394]
11540028,29762522,,,"Rainey’s Retreat, nestled between Ivy and Crozet",Entire home/apt,Guest suite,137.16112,permission_denied,permission_denied,66,9.9,2,4,1.0,38.05701,-78.63911,253,https://a0.muscache.com/im/pictures/91c9619c-8740-4bb0-88b1-6abe988b2fcc.jpg?aki_policy=x_large,[21399]
11564455,28601743,,,"Modern 3bd 2.5ba on large lot, walk dt, 2mi to UVA",Entire home/apt,Home,776.6667,permission_denied,permission_denied,16,9.8,3,6,2.5,38.03005,-78.46829,13,https://a0.muscache.com/im/pictures/983da328-29d8-4b0b-b119-f9b2f97f3f32.jpg?aki_policy=x_large,[21398]
11699189,30445193,,,Room no. 3 - Guesthouse,Private room,Home,52.08302,permission_denied,permission_denied,191,9.9,1,2,1.0,38.04189,-78.46031,334,https://a0.muscache.com/im/pictures/216b7971-60e3-4ff0-a3c9-9920fb14fd65.jpg?aki_policy=x_large,[21394]
11699425,30444903,,,Room no.2 - Guesthouse,Private room,Home,51.92891,permission_denied,permission_denied,212,9.8,1,2,1.0,38.04119,-78.45852,267,https://a0.muscache.com/im/pictures/7ecda133-7989-452b-b295-5a785017da44.jpg?aki_policy=x_large,[21394]
11702339,30091636,,,Private basement apartment just outside downtown,Private room,Home,109.0,permission_denied,permission_denied,61,9.8,1,2,1.0,37.9998,-78.48594,4,https://a0.muscache.com/im/pictures/9028887e-bd13-439d-aaeb-46dba8741573.jpg?aki_policy=x_large,[21398]
11741175,30448133,,,Room no.1 - Guesthouse,Private room,Home,51.321568,permission_denied,permission_denied,189,9.7,1,2,1.0,38.04014,-78.4608,321,https://a0.muscache.com/im/pictures/af8dd555-cc6a-4d25-bd8f-e6cdd0a61534.jpg?aki_policy=x_large,[21394]
11788664,30568760,,,Charming Cherry Cottage - UVA & Downtown Area,Entire home/apt,Home,210.85762,permission_denied,permission_denied,116,9.9,3,6,1.0,38.02191,-78.50844,338,https://a0.muscache.com/im/pictures/886ded1f-0ddf-4321-bd27-aeb2c5eaedb0.jpg?aki_policy=x_large,[21399]
11943339,31017496,,,The Urban Cottage in the center of C-Ville!,Entire home/apt,Cottage,228.88158,permission_denied,permission_denied,281,9.7,2,6,1.0,38.03307,-78.49126,291,https://a0.muscache.com/im/pictures/d58c85ca-9b65-4447-a5be-27a641523769.jpg?aki_policy=x_large,[21399]
11955753,31234844,,,Solo Travel Near UVa. 4 Rent Too!,Private room,Home,38.589474,permission_denied,permission_denied,30,9.9,0,1,1.0,38.02497,-78.50423,98,https://a0.muscache.com/im/pictures/fe88e03e-c5e4-4869-983a-c01bee955545.jpg?aki_policy=x_large,[21399]
11969268,31121269,,,Minimalist Modern PrivateTwo Bedroom Apmnt w/ Yard,Entire home/apt,Home,127.38372,permission_denied,permission_denied,43,9.4,2,4,1.0,38.02096,-78.48346,53,https://a0.muscache.com/im/pictures/0629c275-ed2e-442f-a078-ee4d263721bd.jpg?aki_policy=x_large,[21398]
11970289,31189272,,1522722,"Locust Grove Retreat- 3 Bed, 1 Bath, Full Kitchen",Entire home/apt,Home,159.20677,permission_denied,permission_denied,185,9.8,3,6,1.0,38.04193,-78.45991,322,https://a0.muscache.com/im/pictures/384b22d3-c4ea-4de2-aa0c-6f699d9d0c46.jpg?aki_policy=x_large,[21394]
12046334,31286598,,,Hidden downtown gem! Perfect for grad weekend,Entire home/apt,Home,824.125,permission_denied,permission_denied,20,10.0,4,6,2.5,38.0292,-78.4688,13,https://a0.muscache.com/im/pictures/miso/Hosting-31286598/original/825bf512-51f7-47c6-8dc2-c54ca47553b4.jpeg?aki_policy=x_large,[21398]
12074041,31255844,,,NEW 4 bdrm Charlottesville Home - UVA walkable,Entire home/apt,Home,1309.2106,permission_denied,permission_denied,39,9.9,4,6,4.5,38.01653,-78.51,224,https://a0.muscache.com/im/pictures/5d76e81d-e9ac-48e3-ae12-12cd83270cc2.jpg?aki_policy=x_large,[21399]
12115872,23163410,,,Downtown Retro Retreat,Entire home/apt,Guest suite,196.31381,permission_denied,permission_denied,95,10.0,2,6,1.0,38.02558,-78.48848,318,https://a0.muscache.com/im/pictures/ee281f1d-2b21-4ea4-a7a8-088824b7aaa1.jpg?aki_policy=x_large,[21398]
12117376,31408404,,,Central to everything 2 b,Entire home/apt,Condo,107.02702,permission_denied,permission_denied,16,9.8,2,4,2.0,38.03125,-78.49208,91,https://a0.muscache.com/im/pictures/a9844859-30f4-4282-a86c-70aa5c2813c3.jpg?aki_policy=x_large,[21399]
12143331,31415290,,,The Batesville House,Entire home/apt,Home,486.52756,permission_denied,permission_denied,80,10.0,3,7,2.5,37.99693,-78.72372,303,https://a0.muscache.com/im/pictures/0b77077e-0975-4f26-b7ab-c1517e978197.jpg?aki_policy=x_large,[21399]
12169295,31568345,,,"Cozy basement guest suite, 15 min walk to downtown",Entire home/apt,Home,259.5,permission_denied,permission_denied,96,9.7,2,4,1.0,38.02912,-78.46684,323,https://a0.muscache.com/im/pictures/895cab32-ebc2-48ea-8379-dffcc62cf58c.jpg?aki_policy=x_large,[21398]
12179272,31705566,,,Large modern 1BR apt off the Downtown Mall!!*****,Entire home/apt,Rental unit,144.64912,permission_denied,permission_denied,84,9.9,1,2,1.0,38.02791,-78.48218,94,https://a0.muscache.com/im/pictures/bf392388-97f3-48cf-9b53-f59993145177.jpg?aki_policy=x_large,[21398]
12349804,32545442,,,Foxfield Inn - Rose Room,Private room,Bed and breakfast,303.72528,permission_denied,permission_denied,1,10.0,1,2,1.0,38.10272,-78.56513,291,https://a0.muscache.com/im/pictures/31de493a-f3e6-47bd-b061-eee6850011ad.jpg?aki_policy=x_large,[21394]
12349805,32545260,,,Foxfield Inn - Garden Room,Private room,Bed and breakfast,303.73172,permission_denied,permission_denied,0,,1,2,1.0,38.10411,-78.56661,60,https://a0.muscache.com/im/pictures/94130f2e-a1c2-4c2d-af91-e9e710fe3e83.jpg?aki_policy=x_large,[21394]
12349819,32545438,,,Foxfield Inn - Hunt Country,Private room,Bed and breakfast,325.375,permission_denied,permission_denied,0,,1,3,1.0,38.1044,-78.56556,61,https://a0.muscache.com/im/pictures/c7d9430e-bf91-486d-a1be-733281eeb188.jpg?aki_policy=x_large,[21394]
12369667,31930797,,,Convenient and Comfortable,Entire home/apt,Home,445.9189,permission_denied,permission_denied,3,10.0,3,5,2.5,38.0606,-78.50254,112,https://a0.muscache.com/im/pictures/ce4ee1ec-8133-45f9-a835-a5cb43fe3574.jpg?aki_policy=x_large,[21394]
12385025,31888613,,,Your C-Ville Home Away From Home -Vacation Rental,Entire home/apt,Home,632.381,permission_denied,permission_denied,50,9.8,4,8,3.0,38.03753,-78.49256,359,https://a0.muscache.com/im/pictures/ddee88c3-cf8b-45b1-8991-3990e123fd9d.jpg?aki_policy=x_large,[21399]
